X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,4.600000e-05,2.000000e-09
0,3.56e-01,-1.74e-04,
1,3.56e-01,-1.74e-04,
2,3.48e-01,-1.74e-04,
3,3.56e-01,-1.74e-04,
4,3.56e-01,-1.74e-04,
5,3.56e-01,-1.74e-04,
6,3.56e-01,-1.74e-04,
7,3.56e-01,-1.74e-04,
8,3.56e-01,-1.74e-04,
9,3.56e-01,-1.74e-04,
10,3.48e-01,-1.74e-04,
11,3.56e-01,-1.74e-04,
12,3.56e-01,-1.74e-04,
13,3.56e-01,-1.74e-04,
14,3.56e-01,-1.74e-04,
15,3.56e-01,-1.74e-04,
16,3.56e-01,-1.74e-04,
17,3.56e-01,-1.74e-04,
18,3.56e-01,-1.74e-04,
19,3.56e-01,-1.74e-04,
20,3.56e-01,-1.74e-04,
21,3.56e-01,-1.74e-04,
22,3.56e-01,-1.74e-04,
23,3.56e-01,-1.74e-04,
24,3.56e-01,-1.74e-04,
25,3.56e-01,-1.74e-04,
26,3.56e-01,-1.74e-04,
27,3.56e-01,-1.74e-04,
28,3.56e-01,-1.74e-04,
29,3.56e-01,-1.74e-04,
30,3.56e-01,-1.74e-04,
31,3.56e-01,-1.74e-04,
32,3.56e-01,-1.74e-04,
33,3.56e-01,-1.74e-04,
34,3.56e-01,-1.74e-04,
35,3.56e-01,-1.74e-04,
36,3.56e-01,-1.74e-04,
37,3.56e-01,-1.74e-04,
38,3.56e-01,-1.74e-04,
39,3.56e-01,-1.74e-04,
40,3.56e-01,-1.74e-04,
41,3.56e-01,-1.74e-04,
42,3.56e-01,-1.74e-04,
43,3.56e-01,-1.74e-04,
44,3.56e-01,-1.74e-04,
45,3.56e-01,-1.74e-04,
46,3.56e-01,-1.74e-04,
47,3.64e-01,-1.74e-04,
48,3.56e-01,-1.74e-04,
49,3.64e-01,-1.74e-04,
50,3.56e-01,-1.74e-04,
51,3.64e-01,-1.74e-04,
52,3.56e-01,-1.74e-04,
53,3.56e-01,-1.74e-04,
54,3.56e-01,-1.74e-04,
55,3.64e-01,-1.74e-04,
56,3.56e-01,-1.74e-04,
57,3.56e-01,-1.74e-04,
58,3.56e-01,-1.74e-04,
59,3.64e-01,-1.74e-04,
60,3.56e-01,-1.74e-04,
61,3.64e-01,-1.74e-04,
62,3.56e-01,-1.74e-04,
63,3.64e-01,-1.74e-04,
64,3.56e-01,-1.74e-04,
65,3.56e-01,-1.74e-04,
66,3.56e-01,-1.74e-04,
67,3.64e-01,-1.74e-04,
68,3.64e-01,-1.74e-04,
69,3.64e-01,-1.74e-04,
70,3.56e-01,-1.74e-04,
71,3.64e-01,-1.74e-04,
72,3.64e-01,-8.00e-01,
73,3.56e-01,-1.74e-04,
74,3.56e-01,-1.74e-04,
75,3.64e-01,-1.74e-04,
76,3.56e-01,-1.74e-04,
77,3.48e-01,-1.74e-04,
78,3.24e-01,-1.74e-04,
79,3.08e-01,-1.74e-04,
80,2.92e-01,-1.74e-04,
81,2.76e-01,-1.74e-04,
82,2.68e-01,-1.74e-04,
83,2.76e-01,-1.74e-04,
84,2.84e-01,-1.74e-04,
85,2.92e-01,-1.74e-04,
86,3.00e-01,-1.74e-04,
87,3.16e-01,-1.74e-04,
88,3.24e-01,-1.74e-04,
89,3.32e-01,-1.74e-04,
90,3.24e-01,-1.74e-04,
91,3.32e-01,-1.74e-04,
92,3.32e-01,-1.74e-04,
93,3.32e-01,-1.74e-04,
94,3.32e-01,-1.74e-04,
95,3.48e-01,-1.74e-04,
96,3.48e-01,-1.74e-04,
97,3.48e-01,-1.74e-04,
98,3.32e-01,-1.74e-04,
99,3.48e-01,-1.74e-04,
100,3.32e-01,-1.74e-04,
101,3.32e-01,-1.74e-04,
102,3.32e-01,-1.74e-04,
103,3.32e-01,-1.74e-04,
104,3.48e-01,-1.74e-04,
105,3.48e-01,-1.74e-04,
106,3.48e-01,-1.74e-04,
107,3.48e-01,-1.74e-04,
108,3.48e-01,-1.74e-04,
109,3.56e-01,-1.74e-04,
110,3.48e-01,-1.74e-04,
111,3.56e-01,-1.74e-04,
112,3.56e-01,-1.74e-04,
113,3.56e-01,-1.74e-04,
114,3.48e-01,-1.74e-04,
115,3.56e-01,-1.74e-04,
116,3.48e-01,-1.74e-04,
117,3.48e-01,-1.74e-04,
118,3.48e-01,-1.74e-04,
119,3.48e-01,-1.74e-04,
120,3.48e-01,-1.74e-04,
121,3.48e-01,-1.74e-04,
122,3.48e-01,-1.74e-04,
123,3.56e-01,-1.74e-04,
124,3.56e-01,-1.74e-04,
125,3.56e-01,-1.74e-04,
126,3.56e-01,-1.74e-04,
127,3.56e-01,-1.74e-04,
128,3.56e-01,-1.74e-04,
129,3.56e-01,-1.74e-04,
130,3.56e-01,-1.74e-04,
131,3.56e-01,-1.74e-04,
132,3.56e-01,-1.74e-04,
133,3.56e-01,-1.74e-04,
134,3.56e-01,-1.74e-04,
135,3.56e-01,-1.74e-04,
136,3.56e-01,-1.74e-04,
137,3.56e-01,-1.74e-04,
138,3.48e-01,-1.74e-04,
139,3.56e-01,-1.74e-04,
140,3.56e-01,-1.74e-04,
141,3.56e-01,-1.74e-04,
142,3.56e-01,-1.74e-04,
143,3.64e-01,-1.74e-04,
144,3.56e-01,-1.74e-04,
145,3.64e-01,-1.74e-04,
146,3.56e-01,-1.74e-04,
147,3.64e-01,-1.74e-04,
148,3.64e-01,-1.74e-04,
149,3.56e-01,-1.74e-04,
150,3.56e-01,-1.74e-04,
151,3.64e-01,-1.74e-04,
152,3.56e-01,-1.74e-04,
153,3.56e-01,-1.74e-04,
154,3.56e-01,-1.74e-04,
155,3.64e-01,-1.74e-04,
156,3.64e-01,-1.74e-04,
157,3.64e-01,-1.74e-04,
158,3.56e-01,-1.74e-04,
159,3.64e-01,-1.74e-04,
160,3.64e-01,-1.74e-04,
161,3.64e-01,-1.74e-04,
162,3.64e-01,-1.74e-04,
163,3.64e-01,-1.74e-04,
164,3.64e-01,-1.74e-04,
165,3.64e-01,-1.74e-04,
166,3.56e-01,-1.74e-04,
167,3.64e-01,-1.74e-04,
168,3.56e-01,-1.74e-04,
169,3.64e-01,-1.74e-04,
170,3.56e-01,-1.74e-04,
171,3.64e-01,-1.74e-04,
172,3.64e-01,-1.74e-04,
173,3.64e-01,-1.74e-04,
174,3.64e-01,-1.74e-04,
175,3.64e-01,-1.74e-04,
176,3.64e-01,-1.74e-04,
177,3.64e-01,-1.74e-04,
178,3.64e-01,-1.74e-04,
179,3.72e-01,-1.74e-04,
180,3.64e-01,-1.74e-04,
181,3.64e-01,-1.74e-04,
182,3.64e-01,-1.74e-04,
