X,CH1,Start,Increment,
Sequence,Volt,-2.960000e-05,2.000000e-09
0,1.20e-02,
1,1.20e-02,
2,1.20e-02,
3,1.20e-02,
4,1.20e-02,
5,1.20e-02,
6,1.20e-02,
7,1.20e-02,
8,1.20e-02,
9,1.20e-02,
10,1.20e-02,
11,1.20e-02,
12,2.00e-02,
13,1.20e-02,
14,1.20e-02,
15,1.20e-02,
16,1.20e-02,
17,1.20e-02,
18,1.20e-02,
19,1.20e-02,
20,1.20e-02,
21,1.20e-02,
22,1.20e-02,
23,1.20e-02,
24,1.20e-02,
25,1.20e-02,
26,1.20e-02,
27,1.20e-02,
28,2.00e-02,
29,1.20e-02,
30,1.20e-02,
31,1.20e-02,
32,1.20e-02,
33,1.20e-02,
34,1.20e-02,
35,1.20e-02,
36,1.20e-02,
37,1.20e-02,
38,1.20e-02,
39,1.20e-02,
40,1.20e-02,
41,1.20e-02,
42,1.20e-02,
43,1.20e-02,
44,1.20e-02,
45,1.20e-02,
46,1.20e-02,
47,1.20e-02,
48,1.20e-02,
49,1.20e-02,
50,1.20e-02,
51,1.20e-02,
52,1.20e-02,
53,1.20e-02,
54,1.20e-02,
55,1.20e-02,
56,1.20e-02,
57,1.20e-02,
58,1.20e-02,
59,1.20e-02,
60,1.20e-02,
61,1.20e-02,
62,1.20e-02,
63,1.20e-02,
64,1.20e-02,
65,1.20e-02,
66,1.20e-02,
67,1.20e-02,
68,1.20e-02,
69,1.20e-02,
70,1.20e-02,
71,1.20e-02,
72,1.20e-02,
73,1.20e-02,
74,1.20e-02,
75,1.20e-02,
76,1.20e-02,
77,1.20e-02,
78,1.20e-02,
79,1.20e-02,
80,2.00e-02,
81,1.20e-02,
82,1.20e-02,
83,1.20e-02,
84,2.00e-02,
85,1.20e-02,
86,1.20e-02,
87,1.20e-02,
88,1.20e-02,
89,1.20e-02,
90,1.20e-02,
91,1.20e-02,
92,1.20e-02,
93,1.20e-02,
94,1.20e-02,
95,1.20e-02,
96,1.20e-02,
97,1.20e-02,
98,1.20e-02,
99,1.20e-02,
100,2.00e-02,
101,1.20e-02,
102,1.20e-02,
103,1.20e-02,
104,1.20e-02,
105,1.20e-02,
106,1.20e-02,
107,1.20e-02,
108,2.00e-02,
109,1.20e-02,
110,1.20e-02,
111,1.20e-02,
112,1.20e-02,
113,1.20e-02,
114,1.20e-02,
115,1.20e-02,
116,1.20e-02,
117,1.20e-02,
118,1.20e-02,
119,1.20e-02,
120,1.20e-02,
121,1.20e-02,
122,1.20e-02,
123,1.20e-02,
124,1.20e-02,
125,1.20e-02,
126,1.20e-02,
127,1.20e-02,
128,1.20e-02,
129,1.20e-02,
130,1.20e-02,
131,1.20e-02,
132,1.20e-02,
133,1.20e-02,
134,1.20e-02,
135,1.20e-02,
136,1.20e-02,
137,1.20e-02,
138,1.20e-02,
139,1.20e-02,
140,2.00e-02,
141,1.20e-02,
142,1.20e-02,
143,1.20e-02,
144,1.20e-02,
145,1.20e-02,
146,1.20e-02,
147,1.20e-02,
148,1.20e-02,
149,1.20e-02,
150,1.20e-02,
151,1.20e-02,
152,2.00e-02,
153,1.20e-02,
154,1.20e-02,
155,1.20e-02,
156,1.20e-02,
157,1.20e-02,
158,1.20e-02,
159,1.20e-02,
160,1.20e-02,
161,1.20e-02,
162,1.20e-02,
163,1.20e-02,
164,1.20e-02,
165,1.20e-02,
166,1.20e-02,
167,1.20e-02,
168,2.00e-02,
169,1.20e-02,
170,1.20e-02,
171,1.20e-02,
172,1.20e-02,
173,1.20e-02,
174,1.20e-02,
175,1.20e-02,
176,1.20e-02,
177,1.20e-02,
178,1.20e-02,
179,1.20e-02,
180,1.20e-02,
181,1.20e-02,
182,1.20e-02,
183,1.20e-02,
184,1.20e-02,
185,1.20e-02,
186,1.20e-02,
187,1.20e-02,
188,2.00e-02,
189,1.20e-02,
190,1.20e-02,
191,1.20e-02,
192,1.20e-02,
193,1.20e-02,
194,1.20e-02,
195,1.20e-02,
196,2.00e-02,
197,1.20e-02,
198,1.20e-02,
199,1.20e-02,
200,1.20e-02,
201,1.20e-02,
202,1.20e-02,
203,1.20e-02,
204,2.00e-02,
205,1.20e-02,
206,1.20e-02,
207,1.20e-02,
208,1.20e-02,
209,1.20e-02,
210,1.20e-02,
211,1.20e-02,
212,2.00e-02,
213,1.20e-02,
214,1.20e-02,
215,1.20e-02,
216,1.20e-02,
217,1.20e-02,
218,1.20e-02,
219,1.20e-02,
220,2.00e-02,
221,1.20e-02,
222,1.20e-02,
223,1.20e-02,
224,1.20e-02,
225,1.20e-02,
226,1.20e-02,
227,1.20e-02,
