X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,8.300000e-05,2.000000e-09
0,-1.60e-02,2.40e+01,
1,-1.60e-02,2.36e+01,
2,-1.60e-02,2.36e+01,
3,-8.00e-03,2.36e+01,
4,-1.60e-02,2.36e+01,
5,-1.60e-02,2.40e+01,
6,-1.60e-02,2.40e+01,
7,-1.60e-02,2.40e+01,
8,-1.60e-02,2.36e+01,
9,-1.60e-02,2.36e+01,
10,-1.60e-02,2.40e+01,
11,-8.00e-03,2.40e+01,
12,-1.60e-02,2.36e+01,
13,-1.60e-02,2.40e+01,
14,-1.60e-02,2.40e+01,
15,-8.00e-03,2.40e+01,
16,-1.60e-02,2.40e+01,
17,-1.60e-02,2.40e+01,
18,-1.60e-02,2.40e+01,
19,-1.60e-02,2.36e+01,
20,-1.60e-02,2.36e+01,
21,-8.00e-03,2.36e+01,
22,-1.60e-02,2.36e+01,
23,-8.00e-03,2.40e+01,
24,-1.60e-02,2.40e+01,
25,-1.60e-02,2.40e+01,
26,-1.60e-02,2.40e+01,
27,-8.00e-03,2.40e+01,
28,-1.60e-02,2.40e+01,
29,-1.60e-02,2.36e+01,
30,-1.60e-02,2.36e+01,
31,-1.60e-02,2.40e+01,
32,-1.60e-02,2.40e+01,
33,-1.60e-02,2.36e+01,
34,-1.60e-02,2.40e+01,
35,-1.60e-02,2.36e+01,
36,-1.60e-02,2.40e+01,
37,-1.60e-02,2.40e+01,
38,-1.60e-02,2.36e+01,
39,-8.00e-03,2.40e+01,
40,-1.60e-02,2.36e+01,
41,-1.60e-02,2.36e+01,
42,-1.60e-02,2.36e+01,
43,-1.60e-02,2.40e+01,
44,-1.60e-02,2.36e+01,
45,-1.60e-02,2.36e+01,
46,-1.60e-02,2.36e+01,
47,-8.00e-03,2.40e+01,
48,-1.60e-02,2.40e+01,
49,-1.60e-02,2.36e+01,
50,-1.60e-02,2.40e+01,
51,-8.00e-03,2.40e+01,
52,-1.60e-02,2.40e+01,
53,-1.60e-02,2.40e+01,
54,-1.60e-02,2.40e+01,
55,-8.00e-03,2.40e+01,
56,-1.60e-02,2.40e+01,
57,-1.60e-02,2.40e+01,
58,-1.60e-02,2.40e+01,
59,-1.60e-02,2.36e+01,
60,-1.60e-02,2.40e+01,
61,-1.60e-02,2.36e+01,
62,-1.60e-02,2.36e+01,
63,-1.60e-02,2.40e+01,
64,-1.60e-02,2.36e+01,
65,-1.60e-02,2.40e+01,
66,-1.60e-02,2.40e+01,
67,-1.60e-02,2.40e+01,
68,-1.60e-02,2.36e+01,
69,-1.60e-02,2.40e+01,
70,-1.60e-02,2.40e+01,
71,-1.60e-02,2.40e+01,
72,-1.60e-02,2.40e+01,
73,-1.60e-02,2.36e+01,
74,-1.60e-02,2.40e+01,
75,-1.60e-02,2.40e+01,
76,-1.60e-02,2.36e+01,
77,-1.60e-02,2.40e+01,
78,-1.60e-02,2.36e+01,
79,-1.60e-02,2.40e+01,
80,-1.60e-02,2.40e+01,
81,-1.60e-02,2.36e+01,
82,-1.60e-02,2.40e+01,
83,-1.60e-02,2.40e+01,
84,-1.60e-02,2.36e+01,
85,-1.60e-02,2.40e+01,
86,-1.60e-02,2.40e+01,
87,-1.60e-02,2.40e+01,
